order_id,order_datetime,order_date,customer_id,restaurant_id,area_id,order_value,discount,payment_method,order_status,promotion
O0124641,2026-03-05 14:00:00,2026-03-05,C07748,R08,A08,780.0,0,UPI,Completed,False
O0124642,2026-03-05 13:00:00,2026-03-05,C08365,R08,A08,380.0,0,Card,Completed,False
O0124643,2026-03-05 11:00:00,2026-03-05,C17200,R08,A08,260.0,0,Card,Completed,False
O0124644,2026-03-05 11:00:00,2026-03-05,C03947,R08,A08,240.0,0,Card,Completed,False
O0124645,2026-03-05 20:00:00,2026-03-05,C01379,R08,A08,210.0,0,UPI,Completed,False
O0124646,2026-03-05 11:00:00,2026-03-05,C10684,R08,A08,460.0,0,UPI,Completed,False
O0124647,2026-03-05 13:00:00,2026-03-05,C16454,R08,A08,970.0,0,UPI,Completed,False
O0124648,2026-03-05 19:00:00,2026-03-05,C13392,R08,A08,190.0,0,UPI,Completed,False
O0124649,2026-03-05 21:00:00,2026-03-05,C01287,R08,A08,390.0,0,UPI,Completed,False
O0124650,2026-03-05 13:00:00,2026-03-05,C06417,R08,A08,360.0,0,UPI,Completed,False
O0124651,2026-03-05 12:00:00,2026-03-05,C03000,R08,A08,780.0,0,Cash,Completed,False
O0124652,2026-03-05 13:00:00,2026-03-05,C10504,R08,A08,1090.0,0,UPI,Completed,False
O0124653,2026-03-05 20:00:00,2026-03-05,C11989,R08,A08,99.0,10,UPI,Completed,True
O0124654,2026-03-06 21:00:00,2026-03-06,C15998,R01,A01,240.0,0,UPI,Completed,False
O0124655,2026-03-06 11:00:00,2026-03-06,C09565,R01,A01,522.5,5,UPI,Completed,True
O0124656,2026-03-06 19:00:00,2026-03-06,C04418,R01,A01,530.0,0,Card,Completed,False
O0124657,2026-03-06 14:00:00,2026-03-06,C17811,R01,A01,390.0,0,UPI,Completed,False
O0124658,2026-03-06 11:00:00,2026-03-06,C15936,R01,A01,740.0,0,Card,Completed,False
O0124659,2026-03-06 14:00:00,2026-03-06,C09669,R01,A01,920.0,0,Cash,Completed,False
O0124660,2026-03-06 21:00:00,2026-03-06,C06680,R01,A01,320.0,0,UPI,Completed,False
O0124661,2026-03-06 13:00:00,2026-03-06,C13747,R01,A01,660.0,0,Card,Completed,False
O0124662,2026-03-06 11:00:00,2026-03-06,C07327,R01,A01,450.0,0,Card,Completed,False
O0124663,2026-03-06 12:00:00,2026-03-06,C16097,R01,A01,340.0,0,UPI,Completed,False
O0124664,2026-03-06 20:00:00,2026-03-06,C09152,R01,A01,340.0,0,Card,Completed,False
O0124665,2026-03-06 20:00:00,2026-03-06,C08207,R01,A01,110.0,0,Wallet,Completed,False
O0124666,2026-03-06 13:00:00,2026-03-06,C03511,R01,A01,260.0,0,UPI,Completed,False
O0124667,2026-03-06 13:00:00,2026-03-06,C03852,R01,A01,220.0,0,Card,Completed,False
O0124668,2026-03-06 11:00:00,2026-03-06,C11941,R01,A01,220.0,0,Card,Completed,False
O0124669,2026-03-06 19:00:00,2026-03-06,C05718,R01,A01,1220.0,0,UPI,Completed,False
O0124670,2026-03-06 14:00:00,2026-03-06,C10373,R01,A01,460.0,0,UPI,Completed,False
O0124671,2026-03-06 18:00:00,2026-03-06,C17811,R01,A01,380.0,0,UPI,Completed,False
O0124672,2026-03-06 19:00:00,2026-03-06,C02414,R01,A01,1100.0,0,UPI,Completed,False
O0124673,2026-03-06 14:00:00,2026-03-06,C17961,R01,A01,280.0,0,Card,Completed,False
O0124674,2026-03-06 19:00:00,2026-03-06,C02200,R01,A01,1070.0,0,UPI,Completed,False
O0124675,2026-03-06 12:00:00,2026-03-06,C15370,R01,A01,750.0,0,UPI,Completed,False
O0124676,2026-03-06 12:00:00,2026-03-06,C04780,R01,A01,520.0,0,UPI,Completed,False
O0124677,2026-03-06 12:00:00,2026-03-06,C17908,R01,A01,240.0,0,Card,Completed,False
O0124678,2026-03-06 19:00:00,2026-03-06,C02504,R01,A01,920.0,0,UPI,Completed,False
O0124679,2026-03-06 12:00:00,2026-03-06,C01925,R02,A02,190.0,0,Wallet,Completed,False
O0124680,2026-03-06 18:00:00,2026-03-06,C11282,R02,A02,1040.0,0,UPI,Completed,False
O0124681,2026-03-06 11:00:00,2026-03-06,C14675,R02,A02,320.0,0,Card,Completed,False
O0124682,2026-03-06 21:00:00,2026-03-06,C07168,R02,A02,700.0,0,UPI,Completed,False
O0124683,2026-03-06 19:00:00,2026-03-06,C06209,R02,A02,640.0,0,UPI,Completed,False
O0124684,2026-03-06 12:00:00,2026-03-06,C16190,R02,A02,480.0,0,UPI,Completed,False
O0124685,2026-03-06 20:00:00,2026-03-06,C14341,R02,A02,532.0,5,Card,Completed,True
O0124686,2026-03-06 21:00:00,2026-03-06,C07865,R02,A02,320.0,0,Card,Completed,False
O0124687,2026-03-06 21:00:00,2026-03-06,C13974,R02,A02,460.0,0,Cash,Completed,False
O0124688,2026-03-06 14:00:00,2026-03-06,C09154,R02,A02,340.0,0,Card,Completed,False
O0124689,2026-03-06 21:00:00,2026-03-06,C01863,R02,A02,340.0,0,UPI,Completed,False
O0124690,2026-03-06 14:00:00,2026-03-06,C09820,R02,A02,520.0,0,Card,Completed,False
O0124691,2026-03-06 18:00:00,2026-03-06,C13965,R02,A02,190.0,0,Cash,Completed,False
O0124692,2026-03-06 21:00:00,2026-03-06,C04794,R02,A02,460.0,0,UPI,Completed,False
O0124693,2026-03-06 13:00:00,2026-03-06,C11735,R02,A02,610.0,0,UPI,Completed,False
O0124694,2026-03-06 14:00:00,2026-03-06,C16224,R02,A02,110.0,0,UPI,Completed,False
O0124695,2026-03-06 11:00:00,2026-03-06,C05107,R02,A02,190.0,0,UPI,Completed,False
O0124696,2026-03-06 11:00:00,2026-03-06,C04899,R02,A02,210.0,0,UPI,Completed,False
O0124697,2026-03-06 20:00:00,2026-03-06,C06950,R02,A02,1206.0,10,UPI,Completed,True
O0124698,2026-03-06 20:00:00,2026-03-06,C02243,R02,A02,980.0,0,UPI,Completed,False
O0124699,2026-03-06 11:00:00,2026-03-06,C00187,R02,A02,418.0,5,Card,Completed,True
O0124700,2026-03-06 20:00:00,2026-03-06,C12424,R02,A02,220.0,0,Card,Completed,False
O0124701,2026-03-06 14:00:00,2026-03-06,C15508,R02,A02,288.0,10,UPI,Completed,True
O0124702,2026-03-06 12:00:00,2026-03-06,C11863,R02,A02,690.0,0,UPI,Completed,False
O0124703,2026-03-06 20:00:00,2026-03-06,C06226,R03,A03,198.0,10,Card,Completed,True
O0124704,2026-03-06 14:00:00,2026-03-06,C06044,R03,A03,361.0,5,Cash,Completed,True
O0124705,2026-03-06 11:00:00,2026-03-06,C02150,R03,A03,860.0,0,UPI,Completed,False
O0124706,2026-03-06 14:00:00,2026-03-06,C12444,R03,A03,190.0,0,Card,Completed,False
O0124707,2026-03-06 19:00:00,2026-03-06,C09090,R03,A03,440.0,0,UPI,Completed,False
O0124708,2026-03-06 14:00:00,2026-03-06,C14591,R03,A03,840.0,0,Card,Completed,False
O0124709,2026-03-06 11:00:00,2026-03-06,C16412,R03,A03,240.0,0,UPI,Completed,False
O0124710,2026-03-06 19:00:00,2026-03-06,C05448,R03,A03,410.0,0,UPI,Completed,False
O0124711,2026-03-06 14:00:00,2026-03-06,C03042,R03,A03,210.0,0,UPI,Completed,False
O0124712,2026-03-06 14:00:00,2026-03-06,C11612,R03,A03,230.0,0,UPI,Completed,False
O0124713,2026-03-06 12:00:00,2026-03-06,C08222,R03,A03,230.0,0,UPI,Completed,False
O0124714,2026-03-06 20:00:00,2026-03-06,C08281,R03,A03,240.0,0,Wallet,Completed,False
O0124715,2026-03-06 18:00:00,2026-03-06,C11946,R03,A03,260.0,0,Card,Completed,False
O0124716,2026-03-06 12:00:00,2026-03-06,C05638,R03,A03,470.0,0,UPI,Completed,False
O0124717,2026-03-06 20:00:00,2026-03-06,C01994,R03,A03,390.0,0,UPI,Completed,False
O0124718,2026-03-06 13:00:00,2026-03-06,C09243,R03,A03,210.0,0,UPI,Completed,False
O0124719,2026-03-06 11:00:00,2026-03-06,C14612,R03,A03,1110.0,0,Cash,Completed,False
O0124720,2026-03-06 18:00:00,2026-03-06,C13743,R03,A03,490.0,0,Card,Completed,False
O0124721,2026-03-06 11:00:00,2026-03-06,C04255,R03,A03,190.0,0,UPI,Completed,False
O0124722,2026-03-06 19:00:00,2026-03-06,C09594,R03,A03,980.0,0,UPI,Completed,False
O0124723,2026-03-06 14:00:00,2026-03-06,C01541,R03,A03,360.0,0,Card,Completed,False
O0124724,2026-03-06 19:00:00,2026-03-06,C08331,R03,A03,150.0,0,UPI,Completed,False
O0124725,2026-03-06 18:00:00,2026-03-06,C01872,R04,A04,220.0,0,UPI,Completed,False
O0124726,2026-03-06 13:00:00,2026-03-06,C15939,R04,A04,940.0,0,Card,Completed,False
O0124727,2026-03-06 19:00:00,2026-03-06,C01145,R04,A04,441.0,10,UPI,Completed,True
O0124728,2026-03-06 11:00:00,2026-03-06,C09366,R04,A04,800.0,0,UPI,Completed,False
O0124729,2026-03-06 14:00:00,2026-03-06,C05710,R04,A04,710.0,0,Card,Completed,False
O0124730,2026-03-06 18:00:00,2026-03-06,C07859,R04,A04,240.0,0,Card,Completed,False
O0124731,2026-03-06 12:00:00,2026-03-06,C12357,R04,A04,360.0,0,Wallet,Completed,False
O0124732,2026-03-06 20:00:00,2026-03-06,C00467,R04,A04,420.0,0,UPI,Completed,False
O0124733,2026-03-06 20:00:00,2026-03-06,C11738,R04,A04,1080.0,0,UPI,Completed,False
O0124734,2026-03-06 18:00:00,2026-03-06,C13743,R04,A04,312.0,20,Card,Completed,True
O0124735,2026-03-06 20:00:00,2026-03-06,C17040,R04,A04,468.0,10,UPI,Completed,True
O0124736,2026-03-06 21:00:00,2026-03-06,C16172,R04,A04,780.0,0,UPI,Completed,False
O0124737,2026-03-06 12:00:00,2026-03-06,C01519,R04,A04,252.0,10,UPI,Completed,True
O0124738,2026-03-06 19:00:00,2026-03-06,C01100,R05,A05,340.0,0,UPI,Completed,False
O0124739,2026-03-06 18:00:00,2026-03-06,C04000,R05,A05,240.0,0,Card,Completed,False
O0124740,2026-03-06 21:00:00,2026-03-06,C17359,R05,A05,221.0,15,UPI,Completed,True
O0124741,2026-03-06 11:00:00,2026-03-06,C14180,R05,A05,190.0,0,Card,Completed,False
O0124742,2026-03-06 19:00:00,2026-03-06,C14394,R05,A05,710.0,0,Cash,Completed,False
O0124743,2026-03-06 19:00:00,2026-03-06,C16785,R05,A05,800.0,0,UPI,Completed,False
O0124744,2026-03-06 12:00:00,2026-03-06,C15188,R05,A05,228.0,5,UPI,Completed,True
O0124745,2026-03-06 12:00:00,2026-03-06,C09876,R05,A05,950.0,0,Wallet,Completed,False
O0124746,2026-03-06 21:00:00,2026-03-06,C09329,R05,A05,180.0,0,Card,Completed,False
O0124747,2026-03-06 18:00:00,2026-03-06,C11901,R05,A05,120.0,0,UPI,Completed,False
O0124748,2026-03-06 11:00:00,2026-03-06,C15506,R05,A05,320.0,0,Cash,Completed,False
O0124749,2026-03-06 14:00:00,2026-03-06,C17686,R05,A05,93.5,15,Cash,Completed,True
O0124750,2026-03-06 20:00:00,2026-03-06,C09768,R05,A05,1380.0,0,UPI,Completed,False
O0124751,2026-03-06 21:00:00,2026-03-06,C14314,R05,A05,460.0,0,Card,Completed,False
O0124752,2026-03-06 19:00:00,2026-03-06,C03283,R05,A05,660.0,0,Card,Completed,False
O0124753,2026-03-06 13:00:00,2026-03-06,C10818,R05,A05,750.0,0,UPI,Completed,False
O0124754,2026-03-06 20:00:00,2026-03-06,C06638,R05,A05,390.0,0,Card,Completed,False
O0124755,2026-03-06 11:00:00,2026-03-06,C10148,R05,A05,304.0,5,UPI,Completed,True
O0124756,2026-03-06 20:00:00,2026-03-06,C01828,R05,A05,820.0,0,Cash,Completed,False
O0124757,2026-03-06 18:00:00,2026-03-06,C08503,R05,A05,560.0,0,Wallet,Completed,False
O0124758,2026-03-06 20:00:00,2026-03-06,C02433,R05,A05,320.0,0,UPI,Completed,False
O0124759,2026-03-06 11:00:00,2026-03-06,C16487,R05,A05,370.0,0,Card,Completed,False
O0124760,2026-03-06 18:00:00,2026-03-06,C14467,R06,A06,390.0,0,UPI,Completed,False
O0124761,2026-03-06 13:00:00,2026-03-06,C01404,R06,A06,1140.0,0,Card,Completed,False
O0124762,2026-03-06 19:00:00,2026-03-06,C00262,R06,A06,980.0,0,Card,Completed,False
O0124763,2026-03-06 14:00:00,2026-03-06,C14814,R06,A06,520.0,0,Wallet,Completed,False
O0124764,2026-03-06 12:00:00,2026-03-06,C12357,R06,A06,390.0,0,UPI,Completed,False
O0124765,2026-03-06 12:00:00,2026-03-06,C11230,R06,A06,864.0,20,Card,Completed,True
O0124766,2026-03-06 12:00:00,2026-03-06,C15022,R06,A06,110.0,0,Wallet,Completed,False
O0124767,2026-03-06 20:00:00,2026-03-06,C14391,R06,A06,1160.0,0,UPI,Completed,False
O0124768,2026-03-06 13:00:00,2026-03-06,C06396,R06,A06,960.0,0,UPI,Completed,False
O0124769,2026-03-06 21:00:00,2026-03-06,C09831,R06,A06,320.0,0,Card,Completed,False
O0124770,2026-03-06 13:00:00,2026-03-06,C10318,R06,A06,240.0,0,Card,Completed,False
O0124771,2026-03-06 21:00:00,2026-03-06,C06231,R06,A06,610.0,0,UPI,Completed,False
O0124772,2026-03-06 20:00:00,2026-03-06,C01788,R06,A06,280.5,15,Cash,Completed,True
O0124773,2026-03-06 12:00:00,2026-03-06,C08208,R06,A06,220.0,0,Wallet,Completed,False
O0124774,2026-03-06 19:00:00,2026-03-06,C09402,R06,A06,580.0,0,UPI,Completed,False
O0124775,2026-03-06 18:00:00,2026-03-06,C06873,R06,A06,720.0,0,UPI,Completed,False
O0124776,2026-03-06 21:00:00,2026-03-06,C02758,R06,A06,792.0,10,UPI,Completed,True
O0124777,2026-03-06 18:00:00,2026-03-06,C02561,R06,A06,260.0,0,Card,Completed,False
O0124778,2026-03-06 21:00:00,2026-03-06,C04028,R06,A06,380.0,0,UPI,Completed,False
O0124779,2026-03-06 20:00:00,2026-03-06,C12629,R06,A06,960.0,0,UPI,Completed,False
O0124780,2026-03-06 13:00:00,2026-03-06,C17219,R06,A06,570.0,5,Wallet,Completed,True
O0124781,2026-03-06 20:00:00,2026-03-06,C14824,R06,A06,360.0,0,UPI,Completed,False
O0124782,2026-03-06 21:00:00,2026-03-06,C15574,R06,A06,560.0,0,Card,Completed,False
O0124783,2026-03-06 11:00:00,2026-03-06,C04976,R06,A06,1100.0,0,UPI,Completed,False
O0124784,2026-03-06 18:00:00,2026-03-06,C06628,R07,A07,1620.0,0,UPI,Completed,False
O0124785,2026-03-06 14:00:00,2026-03-06,C05690,R07,A07,240.0,0,Cash,Completed,False
O0124786,2026-03-06 14:00:00,2026-03-06,C04493,R07,A07,340.0,0,Card,Completed,False
O0124787,2026-03-06 11:00:00,2026-03-06,C01447,R07,A07,440.0,0,UPI,Completed,False
O0124788,2026-03-06 13:00:00,2026-03-06,C09380,R07,A07,230.0,0,Card,Completed,False
O0124789,2026-03-06 21:00:00,2026-03-06,C07793,R07,A07,1670.0,0,UPI,Completed,False
O0124790,2026-03-06 11:00:00,2026-03-06,C12346,R07,A07,1010.0,0,Card,Completed,False
O0124791,2026-03-06 13:00:00,2026-03-06,C14980,R07,A07,210.0,0,Card,Completed,False
O0124792,2026-03-06 13:00:00,2026-03-06,C06080,R07,A07,171.0,5,UPI,Completed,True
O0124793,2026-03-06 21:00:00,2026-03-06,C12944,R07,A07,220.0,0,Cash,Completed,False
O0124794,2026-03-06 18:00:00,2026-03-06,C01744,R07,A07,220.0,0,UPI,Completed,False
O0124795,2026-03-06 11:00:00,2026-03-06,C02388,R07,A07,120.0,0,Card,Completed,False
O0124796,2026-03-06 13:00:00,2026-03-06,C11021,R07,A07,890.0,0,UPI,Completed,False
O0124797,2026-03-06 11:00:00,2026-03-06,C03342,R07,A07,828.0,10,Card,Completed,True
O0124798,2026-03-06 13:00:00,2026-03-06,C01354,R07,A07,190.0,0,UPI,Completed,False
O0124799,2026-03-06 14:00:00,2026-03-06,C00783,R07,A07,220.0,0,Wallet,Completed,False
O0124800,2026-03-06 20:00:00,2026-03-06,C15903,R07,A07,1080.0,0,UPI,Completed,False
O0124801,2026-03-06 18:00:00,2026-03-06,C07825,R07,A07,670.0,0,Wallet,Completed,False
O0124802,2026-03-06 19:00:00,2026-03-06,C08407,R07,A07,324.0,10,Wallet,Completed,True
O0124803,2026-03-06 18:00:00,2026-03-06,C17208,R07,A07,208.0,20,Card,Completed,True
O0124804,2026-03-06 14:00:00,2026-03-06,C12631,R07,A07,910.0,0,UPI,Completed,False
O0124805,2026-03-06 11:00:00,2026-03-06,C01920,R07,A07,950.0,0,UPI,Completed,False
O0124806,2026-03-06 12:00:00,2026-03-06,C04986,R07,A07,405.0,10,Card,Completed,True
O0124807,2026-03-06 11:00:00,2026-03-06,C17322,R07,A07,710.0,0,UPI,Completed,False
O0124808,2026-03-06 18:00:00,2026-03-06,C05670,R07,A07,280.0,0,UPI,Completed,False
O0124809,2026-03-06 11:00:00,2026-03-06,C11611,R08,A08,420.0,0,UPI,Completed,False
O0124810,2026-03-06 11:00:00,2026-03-06,C06711,R08,A08,460.0,0,Cash,Completed,False
O0124811,2026-03-06 13:00:00,2026-03-06,C07246,R08,A08,360.0,0,Cash,Completed,False
O0124812,2026-03-06 20:00:00,2026-03-06,C04350,R08,A08,320.0,0,Card,Completed,False
O0124813,2026-03-06 20:00:00,2026-03-06,C01508,R08,A08,240.0,0,UPI,Completed,False
O0124814,2026-03-06 13:00:00,2026-03-06,C09574,R08,A08,240.0,0,Card,Completed,False
O0124815,2026-03-06 13:00:00,2026-03-06,C05049,R08,A08,320.0,0,UPI,Completed,False
O0124816,2026-03-06 12:00:00,2026-03-06,C17370,R08,A08,178.5,15,UPI,Completed,True
O0124817,2026-03-06 12:00:00,2026-03-06,C08797,R08,A08,480.0,0,UPI,Completed,False
O0124818,2026-03-06 11:00:00,2026-03-06,C14475,R08,A08,360.0,0,UPI,Completed,False
O0124819,2026-03-06 14:00:00,2026-03-06,C04943,R08,A08,270.0,10,Card,Completed,True
O0124820,2026-03-06 20:00:00,2026-03-06,C00611,R08,A08,1950.0,0,Cash,Completed,False
O0124821,2026-03-06 11:00:00,2026-03-06,C02803,R08,A08,240.0,0,UPI,Completed,False
O0124822,2026-03-06 18:00:00,2026-03-06,C07049,R08,A08,640.0,0,UPI,Completed,False
O0124823,2026-03-06 11:00:00,2026-03-06,C09517,R08,A08,240.0,0,UPI,Completed,False
O0124824,2026-03-06 11:00:00,2026-03-06,C15054,R08,A08,950.0,0,Wallet,Completed,False
O0124825,2026-03-06 18:00:00,2026-03-06,C04173,R08,A08,856.0,20,Cash,Completed,True
O0124826,2026-03-06 12:00:00,2026-03-06,C03430,R08,A08,1760.0,0,Card,Completed,False
O0124827,2026-03-06 18:00:00,2026-03-06,C17911,R08,A08,190.0,0,UPI,Completed,False
O0124828,2026-03-06 20:00:00,2026-03-06,C14589,R08,A08,260.0,0,Card,Completed,False
O0124829,2026-03-06 21:00:00,2026-03-06,C01628,R08,A08,390.0,0,Cash,Completed,False
O0124830,2026-03-07 20:00:00,2026-03-07,C09135,R01,A01,446.5,5,UPI,Completed,True
O0124831,2026-03-07 11:00:00,2026-03-07,C00346,R01,A01,320.0,0,UPI,Completed,False
O0124832,2026-03-07 11:00:00,2026-03-07,C09854,R01,A01,1980.0,0,UPI,Completed,False
O0124833,2026-03-07 20:00:00,2026-03-07,C15521,R01,A01,520.0,0,UPI,Completed,False
O0124834,2026-03-07 13:00:00,2026-03-07,C00123,R01,A01,610.0,0,Wallet,Completed,False
O0124835,2026-03-07 13:00:00,2026-03-07,C12897,R01,A01,1560.0,0,UPI,Completed,False
O0124836,2026-03-07 14:00:00,2026-03-07,C13634,R01,A01,210.0,0,Cash,Completed,False
O0124837,2026-03-07 20:00:00,2026-03-07,C06146,R01,A01,414.0,10,UPI,Completed,True
O0124838,2026-03-07 13:00:00,2026-03-07,C11403,R01,A01,390.0,0,Card,Completed,False
O0124839,2026-03-07 11:00:00,2026-03-07,C00242,R01,A01,680.0,0,UPI,Completed,False
O0124840,2026-03-07 19:00:00,2026-03-07,C05273,R01,A01,160.0,0,UPI,Completed,False
O0124841,2026-03-07 14:00:00,2026-03-07,C04444,R01,A01,467.5,15,Cash,Completed,True
O0124842,2026-03-07 19:00:00,2026-03-07,C07381,R01,A01,210.0,0,Cash,Completed,False
O0124843,2026-03-07 19:00:00,2026-03-07,C14236,R01,A01,210.0,0,Card,Completed,False
O0124844,2026-03-07 13:00:00,2026-03-07,C05076,R01,A01,180.0,0,Card,Completed,False
O0124845,2026-03-07 18:00:00,2026-03-07,C04519,R01,A01,820.0,0,UPI,Completed,False
O0124846,2026-03-07 19:00:00,2026-03-07,C10125,R01,A01,320.0,0,UPI,Completed,False
O0124847,2026-03-07 12:00:00,2026-03-07,C15930,R01,A01,660.0,0,UPI,Completed,False
O0124848,2026-03-07 14:00:00,2026-03-07,C03239,R01,A01,110.0,0,Cash,Completed,False
O0124849,2026-03-07 19:00:00,2026-03-07,C02621,R01,A01,585.0,10,Card,Completed,True
O0124850,2026-03-07 19:00:00,2026-03-07,C05327,R01,A01,161.5,15,UPI,Completed,True
O0124851,2026-03-07 14:00:00,2026-03-07,C06582,R01,A01,442.0,15,Wallet,Completed,True
O0124852,2026-03-07 19:00:00,2026-03-07,C16771,R02,A02,110.0,0,UPI,Completed,False
O0124853,2026-03-07 11:00:00,2026-03-07,C05330,R02,A02,600.0,0,UPI,Completed,False
O0124854,2026-03-07 11:00:00,2026-03-07,C14820,R02,A02,340.0,0,Cash,Completed,False
O0124855,2026-03-07 14:00:00,2026-03-07,C02556,R02,A02,260.0,0,Wallet,Completed,False
O0124856,2026-03-07 20:00:00,2026-03-07,C14684,R02,A02,470.0,0,Wallet,Completed,False
O0124857,2026-03-07 19:00:00,2026-03-07,C14854,R02,A02,710.0,0,Card,Completed,False
O0124858,2026-03-07 12:00:00,2026-03-07,C02272,R02,A02,640.0,0,UPI,Completed,False
O0124859,2026-03-07 13:00:00,2026-03-07,C06463,R02,A02,180.0,0,UPI,Completed,False
O0124860,2026-03-07 13:00:00,2026-03-07,C08413,R02,A02,360.0,10,UPI,Completed,True
O0124861,2026-03-07 14:00:00,2026-03-07,C01321,R02,A02,665.0,5,UPI,Completed,True
O0124862,2026-03-07 11:00:00,2026-03-07,C17475,R02,A02,216.0,10,Cash,Completed,True
O0124863,2026-03-07 12:00:00,2026-03-07,C03256,R02,A02,722.0,5,Card,Completed,True
O0124864,2026-03-07 19:00:00,2026-03-07,C01816,R02,A02,710.0,0,UPI,Completed,False
O0124865,2026-03-07 14:00:00,2026-03-07,C12820,R02,A02,320.0,0,UPI,Completed,False
O0124866,2026-03-07 19:00:00,2026-03-07,C07924,R02,A02,720.0,0,Card,Completed,False
O0124867,2026-03-07 13:00:00,2026-03-07,C12576,R02,A02,460.0,0,Wallet,Completed,False
O0124868,2026-03-07 13:00:00,2026-03-07,C11928,R02,A02,240.0,0,Card,Completed,False
O0124869,2026-03-07 19:00:00,2026-03-07,C17108,R02,A02,230.0,0,UPI,Completed,False
O0124870,2026-03-07 21:00:00,2026-03-07,C16182,R02,A02,570.0,0,Wallet,Completed,False
O0124871,2026-03-07 18:00:00,2026-03-07,C17789,R02,A02,460.0,0,UPI,Completed,False
O0124872,2026-03-07 20:00:00,2026-03-07,C04948,R02,A02,240.0,0,UPI,Completed,False
O0124873,2026-03-07 20:00:00,2026-03-07,C17423,R02,A02,740.0,0,Wallet,Completed,False
O0124874,2026-03-07 19:00:00,2026-03-07,C08892,R02,A02,440.0,0,Cash,Completed,False
O0124875,2026-03-07 11:00:00,2026-03-07,C14121,R02,A02,560.0,0,UPI,Completed,False
O0124876,2026-03-07 20:00:00,2026-03-07,C05507,R02,A02,342.0,5,Wallet,Completed,True
O0124877,2026-03-07 19:00:00,2026-03-07,C15362,R02,A02,340.0,0,UPI,Completed,False
O0124878,2026-03-07 20:00:00,2026-03-07,C02767,R02,A02,256.0,20,Card,Completed,True
O0124879,2026-03-07 13:00:00,2026-03-07,C10703,R02,A02,320.0,0,UPI,Completed,False
O0124880,2026-03-07 11:00:00,2026-03-07,C07474,R02,A02,702.0,10,UPI,Completed,True
O0124881,2026-03-07 13:00:00,2026-03-07,C05427,R02,A02,1020.0,0,UPI,Completed,False
O0124882,2026-03-07 20:00:00,2026-03-07,C08320,R02,A02,99.0,10,Wallet,Completed,True
O0124883,2026-03-07 18:00:00,2026-03-07,C16999,R03,A03,144.0,10,UPI,Completed,True
O0124884,2026-03-07 21:00:00,2026-03-07,C11015,R03,A03,340.0,0,UPI,Completed,False
O0124885,2026-03-07 19:00:00,2026-03-07,C16381,R03,A03,790.0,0,Card,Completed,False
O0124886,2026-03-07 21:00:00,2026-03-07,C13887,R03,A03,460.0,0,Card,Completed,False
O0124887,2026-03-07 11:00:00,2026-03-07,C00264,R03,A03,470.0,0,UPI,Completed,False
O0124888,2026-03-07 21:00:00,2026-03-07,C02552,R03,A03,324.0,10,UPI,Completed,True
O0124889,2026-03-07 19:00:00,2026-03-07,C16755,R03,A03,468.0,10,Card,Completed,True
O0124890,2026-03-07 13:00:00,2026-03-07,C04951,R03,A03,340.0,0,Card,Completed,False
O0124891,2026-03-07 21:00:00,2026-03-07,C03000,R03,A03,390.0,0,UPI,Completed,False
O0124892,2026-03-07 19:00:00,2026-03-07,C04809,R03,A03,680.0,0,UPI,Completed,False
O0124893,2026-03-07 13:00:00,2026-03-07,C14719,R03,A03,1500.0,0,UPI,Completed,False
O0124894,2026-03-07 14:00:00,2026-03-07,C01728,R03,A03,630.0,0,Wallet,Completed,False
O0124895,2026-03-07 13:00:00,2026-03-07,C07169,R03,A03,240.0,0,UPI,Completed,False
O0124896,2026-03-07 20:00:00,2026-03-07,C04781,R03,A03,480.0,0,UPI,Completed,False
O0124897,2026-03-07 11:00:00,2026-03-07,C05000,R03,A03,160.0,0,Card,Completed,False
O0124898,2026-03-07 11:00:00,2026-03-07,C17421,R03,A03,230.0,0,Card,Completed,False
O0124899,2026-03-07 14:00:00,2026-03-07,C10511,R03,A03,420.0,0,Wallet,Completed,False
O0124900,2026-03-07 20:00:00,2026-03-07,C04116,R03,A03,280.0,0,UPI,Completed,False
O0124901,2026-03-07 12:00:00,2026-03-07,C11670,R04,A04,480.0,0,Cash,Completed,False
O0124902,2026-03-07 18:00:00,2026-03-07,C09982,R04,A04,1800.0,0,Wallet,Completed,False
O0124903,2026-03-07 11:00:00,2026-03-07,C12722,R04,A04,460.0,0,Card,Completed,False
O0124904,2026-03-07 18:00:00,2026-03-07,C14067,R04,A04,230.0,0,UPI,Completed,False
O0124905,2026-03-07 18:00:00,2026-03-07,C02209,R04,A04,450.0,0,UPI,Completed,False
O0124906,2026-03-07 21:00:00,2026-03-07,C05652,R04,A04,120.0,0,Card,Completed,False
O0124907,2026-03-07 21:00:00,2026-03-07,C17409,R04,A04,500.0,0,Card,Completed,False
O0124908,2026-03-07 21:00:00,2026-03-07,C01388,R04,A04,1394.0,15,UPI,Completed,True
O0124909,2026-03-07 11:00:00,2026-03-07,C13401,R04,A04,480.0,0,UPI,Completed,False
O0124910,2026-03-07 14:00:00,2026-03-07,C11508,R04,A04,650.0,0,UPI,Completed,False
O0124911,2026-03-07 12:00:00,2026-03-07,C10005,R04,A04,234.0,10,Cash,Completed,True
O0124912,2026-03-07 21:00:00,2026-03-07,C02013,R04,A04,1100.0,0,UPI,Completed,False
O0124913,2026-03-07 11:00:00,2026-03-07,C01390,R04,A04,441.0,10,UPI,Completed,True
