order_item_id,order_id,dish_id,quantity,selling_price,discount,revenue,ingredient_cost,profit
I00215025,O0147263,D02,1,340.0,0,340.0,156,135.856
I00215026,O0147264,D03,1,240.0,10,216.0,96,86.016
I00215027,O0147264,D04,1,320.0,10,288.0,148,94.688
I00215028,O0147265,D09,2,220.0,10,396.0,156,177.696
I00215029,O0147266,D11,1,210.0,0,210.0,74,106.26400000000001
I00215030,O0147266,D03,1,240.0,0,240.0,96,110.016
I00215031,O0147267,D07,1,190.0,0,190.0,62,101.096
I00215032,O0147267,D09,2,220.0,0,440.0,156,221.696
I00215033,O0147268,D03,2,240.0,5,456.0,192,196.032
I00215034,O0147269,D02,1,340.0,0,340.0,156,135.856
I00215035,O0147269,D03,1,240.0,0,240.0,96,110.016
I00215036,O0147270,D18,1,280.0,0,280.0,112,128.352
I00215037,O0147271,D07,2,190.0,0,380.0,124,202.192
I00215038,O0147272,D03,1,240.0,0,240.0,96,110.016
I00215039,O0147272,D01,1,260.0,0,260.0,92,131.184
I00215040,O0147273,D12,2,360.0,15,612.0,330,180.048
I00215041,O0147274,D17,1,220.0,0,220.0,82,106.848
I00215042,O0147275,D12,1,360.0,0,360.0,165,144.024
I00215043,O0147276,D17,2,220.0,0,440.0,164,213.696
I00215044,O0147277,D07,1,190.0,0,190.0,62,101.096
I00215045,O0147277,D16,1,110.0,0,110.0,28,66.424
I00215046,O0147277,D04,2,320.0,0,640.0,296,253.376
I00215047,O0147278,D10,1,230.0,15,195.5,84,78.932
I00215048,O0147278,D02,1,340.0,15,289.0,156,84.85600000000001
I00215049,O0147278,D04,2,320.0,15,544.0,296,157.376
I00215050,O0147279,D06,1,460.0,0,460.0,186,208.864
I00215051,O0147280,D18,2,280.0,0,560.0,224,256.704
I00215052,O0147281,D02,1,340.0,0,340.0,156,133.0
I00215053,O0147282,D03,1,240.0,0,240.0,96,108.0
I00215054,O0147283,D17,1,220.0,0,220.0,82,105.0
I00215055,O0147283,D10,1,230.0,0,230.0,84,111.5
I00215056,O0147284,D06,3,460.0,0,1380.0,558,615.0
I00215057,O0147285,D10,1,230.0,0,230.0,84,111.5
I00215058,O0147286,D17,1,220.0,10,198.0,82,83.0
I00215059,O0147287,D13,1,120.0,0,120.0,34,68.0
I00215060,O0147287,D12,2,360.0,0,720.0,330,282.0
I00215061,O0147288,D14,1,150.0,0,150.0,46,81.5
I00215062,O0147289,D01,1,260.0,10,234.0,92,103.0
I00215063,O0147290,D13,1,120.0,10,108.0,34,56.0
I00215064,O0147290,D13,1,120.0,10,108.0,34,56.0
I00215065,O0147290,D06,1,460.0,10,414.0,186,159.0
I00215066,O0147291,D10,1,230.0,0,230.0,84,111.5
I00215067,O0147292,D04,2,320.0,0,640.0,296,248.0
I00215068,O0147293,D09,1,220.0,0,220.0,78,109.0
I00215069,O0147294,D03,1,240.0,0,240.0,96,108.0
I00215070,O0147295,D12,2,360.0,0,720.0,330,282.0
I00215071,O0147295,D18,2,280.0,0,560.0,224,252.0
I00215072,O0147296,D15,1,160.0,10,144.0,42,78.0
I00215073,O0147297,D13,1,120.0,0,120.0,34,68.0
I00215074,O0147298,D18,1,280.0,0,280.0,112,126.0
I00215075,O0147299,D07,1,190.0,15,161.5,62,71.0
I00215076,O0147300,D02,1,340.0,5,323.0,156,116.0
I00215077,O0147301,D14,1,150.0,0,150.0,46,81.5
I00215078,O0147301,D08,1,180.0,0,180.0,58,95.0
I00215079,O0147301,D06,1,460.0,0,460.0,186,205.0
I00215080,O0147302,D08,2,180.0,0,360.0,116,190.0
I00215081,O0147302,D10,1,230.0,0,230.0,84,111.5
I00215082,O0147303,D06,1,460.0,0,460.0,186,213.28
I00215083,O0147304,D06,1,460.0,5,437.0,186,190.28
I00215084,O0147305,D11,1,210.0,0,210.0,74,108.28
I00215085,O0147305,D01,2,260.0,0,520.0,184,267.36
I00215086,O0147306,D08,1,180.0,10,162.0,58,80.24000000000001
I00215087,O0147306,D09,1,220.0,10,198.0,78,90.96000000000001
I00215088,O0147306,D03,2,240.0,10,432.0,192,176.64
I00215089,O0147307,D14,1,150.0,0,150.0,46,84.2
I00215090,O0147308,D01,2,260.0,0,520.0,184,267.36
I00215091,O0147308,D08,1,180.0,0,180.0,58,98.24000000000001
I00215092,O0147308,D01,1,260.0,0,260.0,92,133.68
I00215093,O0147309,D09,1,220.0,20,176.0,78,68.96000000000001
I00215094,O0147310,D01,1,260.0,0,260.0,92,133.68
I00215095,O0147310,D02,2,340.0,0,680.0,312,278.24
I00215096,O0147310,D05,1,390.0,0,390.0,148,190.51999999999998
I00215097,O0147311,D15,1,160.0,0,160.0,42,96.88
I00215098,O0147312,D14,1,150.0,10,135.0,46,69.2
I00215099,O0147312,D05,2,390.0,10,702.0,296,303.03999999999996
I00215100,O0147313,D03,1,240.0,0,240.0,96,112.32
I00215101,O0147314,D09,1,220.0,0,220.0,78,112.96000000000001
I00215102,O0147315,D05,3,390.0,0,1170.0,444,571.56
I00215103,O0147316,D09,1,220.0,0,220.0,78,112.96000000000001
I00215104,O0147317,D14,2,150.0,15,255.0,92,123.4
I00215105,O0147317,D06,2,460.0,15,782.0,372,288.56
I00215106,O0147317,D01,2,260.0,15,442.0,184,189.36
I00215107,O0147318,D05,1,390.0,0,390.0,148,190.51999999999998
I00215108,O0147318,D14,2,150.0,0,300.0,92,168.4
I00215109,O0147319,D07,1,190.0,0,190.0,62,102.92
I00215110,O0147319,D11,1,210.0,0,210.0,74,108.28
I00215111,O0147320,D11,2,210.0,0,420.0,148,216.56
I00215112,O0147321,D05,1,390.0,0,390.0,148,190.51999999999998
I00215113,O0147322,D10,1,230.0,20,184.0,84,74.608
I00215114,O0147322,D12,1,360.0,20,288.0,165,83.256
I00215115,O0147323,D04,2,320.0,0,640.0,296,273.344
I00215116,O0147323,D04,3,320.0,0,960.0,444,410.016
I00215117,O0147324,D17,1,220.0,0,220.0,82,113.712
I00215118,O0147324,D07,1,190.0,0,190.0,62,107.024
I00215119,O0147325,D13,1,120.0,0,120.0,34,72.752
I00215120,O0147325,D05,1,390.0,0,390.0,148,198.94400000000002
I00215121,O0147326,D05,2,390.0,0,780.0,296,397.88800000000003
I00215122,O0147327,D17,1,220.0,0,220.0,82,113.712
I00215123,O0147328,D11,1,210.0,5,199.5,74,102.316
I00215124,O0147329,D01,1,260.0,0,260.0,92,139.296
I00215125,O0147330,D09,2,220.0,0,440.0,156,235.424
I00215126,O0147331,D13,2,120.0,0,240.0,68,145.504
I00215127,O0147331,D07,1,190.0,0,190.0,62,107.024
I00215128,O0147332,D03,1,240.0,0,240.0,96,117.504
I00215129,O0147333,D18,3,280.0,0,840.0,336,411.264
I00215130,O0147333,D10,1,230.0,0,230.0,84,120.608
I00215131,O0147334,D11,1,210.0,0,210.0,74,112.816
I00215132,O0147335,D01,1,260.0,0,260.0,92,139.296
I00215133,O0147336,D16,1,110.0,0,110.0,28,71.70400000000001
I00215134,O0147337,D12,2,360.0,0,720.0,330,322.608
I00215135,O0147338,D03,2,240.0,0,480.0,192,243.072
I00215136,O0147338,D05,2,390.0,0,780.0,296,410.992
I00215137,O0147339,D14,1,150.0,0,150.0,46,89.96
I00215138,O0147340,D02,1,340.0,0,340.0,156,152.176
I00215139,O0147341,D03,1,240.0,0,240.0,96,121.536
I00215140,O0147342,D01,3,260.0,10,702.0,276,352.992
I00215141,O0147342,D01,1,260.0,10,234.0,92,117.664
I00215142,O0147342,D10,1,230.0,10,207.0,84,101.47200000000001
I00215143,O0147343,D12,2,360.0,15,612.0,330,214.608
I00215144,O0147343,D07,1,190.0,15,161.5,62,81.716
I00215145,O0147344,D15,1,160.0,10,144.0,42,87.024
I00215146,O0147344,D14,1,150.0,10,135.0,46,74.96
I00215147,O0147344,D01,1,260.0,10,234.0,92,117.664
I00215148,O0147345,D07,1,190.0,0,190.0,62,110.216
I00215149,O0147346,D09,1,220.0,0,220.0,78,121.408
I00215150,O0147347,D18,1,280.0,0,280.0,112,141.792
I00215151,O0147348,D07,2,190.0,0,380.0,124,220.432
I00215152,O0147348,D08,1,180.0,0,180.0,58,105.152
I00215153,O0147349,D15,1,160.0,0,160.0,42,101.872
I00215154,O0147349,D13,1,120.0,0,120.0,34,73.904
I00215155,O0147350,D08,1,180.0,0,180.0,58,103.856
I00215156,O0147351,D05,1,390.0,0,390.0,148,202.688
I00215157,O0147351,D10,1,230.0,0,230.0,84,122.816
I00215158,O0147351,D16,1,110.0,0,110.0,28,70.912
I00215159,O0147352,D13,1,120.0,0,120.0,34,73.904
I00215160,O0147353,D11,2,210.0,0,420.0,148,229.664
I00215161,O0147354,D06,2,460.0,10,828.0,372,363.264
I00215162,O0147355,D14,1,150.0,0,150.0,46,88.88
I00215163,O0147356,D17,1,220.0,15,187.0,82,82.824
I00215164,O0147356,D17,2,220.0,15,374.0,164,165.648
I00215165,O0147357,D16,2,110.0,0,220.0,56,141.824
I00215166,O0147358,D03,1,240.0,0,240.0,96,119.808
I00215167,O0147359,D12,1,360.0,0,360.0,165,158.712
I00215168,O0147360,D05,1,390.0,0,390.0,148,202.688
I00215169,O0147360,D18,1,280.0,0,280.0,112,139.776
I00215170,O0147361,D17,1,220.0,10,198.0,82,93.824
I00215171,O0147362,D03,2,240.0,0,480.0,192,239.616
I00215172,O0147363,D11,1,210.0,0,210.0,74,110.29599999999999
I00215173,O0147364,D06,1,460.0,0,460.0,186,217.696
I00215174,O0147365,D18,2,280.0,0,560.0,224,267.456
I00215175,O0147366,D05,2,390.0,0,780.0,296,388.528
I00215176,O0147366,D04,1,320.0,0,320.0,148,132.832
I00215177,O0147367,D16,2,110.0,20,176.0,56,93.072
I00215178,O0147368,D06,1,460.0,0,460.0,186,217.696
I00215179,O0147369,D10,1,230.0,0,230.0,84,117.848
I00215180,O0147370,D05,1,390.0,0,390.0,148,194.264
I00215181,O0147371,D05,1,390.0,10,351.0,148,155.264
I00215182,O0147371,D17,1,220.0,10,198.0,82,89.072
I00215183,O0147371,D09,2,220.0,10,396.0,156,186.144
I00215184,O0147372,D11,2,210.0,0,420.0,148,220.59199999999998
I00215185,O0147372,D09,2,220.0,0,440.0,156,230.144
I00215186,O0147373,D09,1,220.0,0,220.0,78,115.072
I00215187,O0147374,D11,1,210.0,0,210.0,74,110.29599999999999
I00215188,O0147375,D01,1,260.0,0,260.0,92,136.176
I00215189,O0147375,D07,1,190.0,0,190.0,62,104.744
I00215190,O0147376,D03,1,240.0,10,216.0,96,90.624
I00215191,O0147377,D09,3,220.0,0,660.0,234,345.216
I00215192,O0147378,D02,1,340.0,0,340.0,156,142.38400000000001
I00215193,O0147379,D18,1,280.0,15,238.0,112,91.728
I00215194,O0147380,D01,1,260.0,10,234.0,92,110.176
I00215195,O0147381,D10,1,230.0,0,230.0,84,117.848
I00215196,O0147381,D09,3,220.0,0,660.0,234,345.216
I00215197,O0147381,D01,2,260.0,0,520.0,184,272.352
I00215198,O0147382,D02,1,340.0,0,340.0,156,142.38400000000001
I00215199,O0147383,D17,1,220.0,15,187.0,82,78.072
I00215200,O0147383,D04,1,320.0,15,272.0,148,84.832
I00215201,O0147384,D10,1,230.0,0,230.0,84,121.712
I00215202,O0147385,D02,1,340.0,0,340.0,156,148.096
I00215203,O0147385,D10,2,230.0,0,460.0,168,243.424
I00215204,O0147386,D02,1,340.0,0,340.0,156,148.096
I00215205,O0147387,D05,1,390.0,0,390.0,148,200.816
I00215206,O0147388,D16,1,110.0,0,110.0,28,70.384
I00215207,O0147389,D13,1,120.0,0,120.0,34,73.328
I00215208,O0147390,D01,1,260.0,0,260.0,92,140.544
I00215209,O0147390,D07,2,190.0,0,380.0,124,215.872
I00215210,O0147391,D04,1,320.0,10,288.0,148,106.208
I00215211,O0147391,D12,1,360.0,10,324.0,165,120.98400000000001
I00215212,O0147392,D09,1,220.0,0,220.0,78,118.768
I00215213,O0147392,D06,1,460.0,0,460.0,186,225.424
I00215214,O0147393,D04,2,320.0,0,640.0,296,276.416
I00215215,O0147394,D02,1,340.0,0,340.0,156,148.096
I00215216,O0147395,D04,3,320.0,0,960.0,444,414.624
I00215217,O0147395,D15,1,160.0,0,160.0,42,101.104
I00215218,O0147396,D04,1,320.0,0,320.0,148,138.208
I00215219,O0147396,D04,1,320.0,0,320.0,148,138.208
I00215220,O0147397,D17,1,220.0,0,220.0,82,114.768
I00215221,O0147398,D11,3,210.0,10,567.0,222,278.472
I00215222,O0147399,D03,1,240.0,0,240.0,96,118.656
I00215223,O0147400,D01,1,260.0,0,260.0,92,131.184
I00215224,O0147401,D16,1,110.0,0,110.0,28,66.424
I00215225,O0147402,D04,1,320.0,15,272.0,148,78.688
I00215226,O0147403,D09,2,220.0,10,396.0,156,177.696
I00215227,O0147403,D16,1,110.0,10,99.0,28,55.424
I00215228,O0147404,D15,1,160.0,15,136.0,42,71.344
I00215229,O0147405,D07,1,190.0,0,190.0,62,101.096
I00215230,O0147405,D02,2,340.0,0,680.0,312,271.712
I00215231,O0147406,D06,2,460.0,5,874.0,372,371.728
I00215232,O0147407,D11,1,210.0,0,210.0,74,106.26400000000001
I00215233,O0147408,D09,2,220.0,0,440.0,156,221.696
I00215234,O0147409,D09,1,220.0,0,220.0,78,110.848
I00215235,O0147409,D08,2,180.0,0,360.0,116,193.024
I00215236,O0147409,D04,1,320.0,0,320.0,148,126.688
I00215237,O0147410,D04,3,320.0,5,912.0,444,332.064
I00215238,O0147411,D04,1,320.0,0,320.0,148,126.688
I00215239,O0147412,D12,1,360.0,0,360.0,165,144.024
I00215240,O0147412,D04,1,320.0,0,320.0,148,126.688
I00215241,O0147413,D09,2,220.0,0,440.0,156,221.696
I00215242,O0147414,D04,2,320.0,10,576.0,296,189.376
I00215243,O0147414,D02,1,340.0,10,306.0,156,101.85600000000001
I00215244,O0147415,D06,2,460.0,10,828.0,372,325.728
I00215245,O0147415,D01,1,260.0,10,234.0,92,105.184
I00215246,O0147416,D10,1,230.0,0,230.0,84,113.432
I00215247,O0147417,D13,2,120.0,0,240.0,68,138.01600000000002
I00215248,O0147417,D04,1,320.0,0,320.0,148,126.688
I00215249,O0147418,D04,1,320.0,0,320.0,148,126.688
I00215250,O0147418,D01,1,260.0,0,260.0,92,131.184
I00215251,O0147419,D10,2,230.0,0,460.0,168,226.864
I00215252,O0147419,D15,3,160.0,0,480.0,126,286.03200000000004
I00215253,O0147419,D03,1,240.0,0,240.0,96,110.016
I00215254,O0147420,D07,2,190.0,15,323.0,124,145.192
I00215255,O0147420,D03,1,240.0,15,204.0,96,74.016
I00215256,O0147421,D13,1,120.0,0,120.0,34,69.00800000000001
I00215257,O0147422,D07,1,190.0,0,190.0,62,99.5
I00215258,O0147423,D08,2,180.0,10,324.0,116,154.0
I00215259,O0147423,D04,1,320.0,10,288.0,148,92.0
I00215260,O0147424,D12,1,360.0,0,360.0,165,141.0
I00215261,O0147425,D16,1,110.0,0,110.0,28,65.5
I00215262,O0147425,D15,1,160.0,0,160.0,42,94.0
I00215263,O0147426,D03,3,240.0,10,648.0,288,252.0
I00215264,O0147426,D03,1,240.0,10,216.0,96,84.0
I00215265,O0147427,D07,1,190.0,0,190.0,62,99.5
I00215266,O0147427,D15,2,160.0,0,320.0,84,188.0
I00215267,O0147428,D04,1,320.0,0,320.0,148,124.0
I00215268,O0147429,D05,2,390.0,20,624.0,296,211.0
I00215269,O0147429,D05,1,390.0,20,312.0,148,105.5
I00215270,O0147430,D08,3,180.0,0,540.0,174,285.0
I00215271,O0147431,D05,3,390.0,15,994.5,444,375.0
I00215272,O0147432,D06,1,460.0,0,460.0,186,205.0
I00215273,O0147433,D02,3,340.0,0,1020.0,468,399.0
I00215274,O0147434,D11,1,210.0,5,199.5,74,94.0
I00215275,O0147434,D06,1,460.0,5,437.0,186,182.0
I00215276,O0147435,D11,1,210.0,0,210.0,74,104.5
I00215277,O0147435,D15,3,160.0,0,480.0,126,282.0
I00215278,O0147436,D06,1,460.0,0,460.0,186,205.0
I00215279,O0147437,D17,1,220.0,0,220.0,82,105.0
I00215280,O0147438,D11,1,210.0,0,210.0,74,104.5
I00215281,O0147439,D17,2,220.0,5,418.0,164,188.0
I00215282,O0147440,D07,2,190.0,0,380.0,124,199.0
I00215283,O0147441,D14,1,150.0,0,150.0,46,81.5
I00215284,O0147442,D18,2,280.0,0,560.0,224,262.08
I00215285,O0147443,D11,2,210.0,0,420.0,148,216.56
I00215286,O0147444,D14,1,150.0,10,135.0,46,69.2
I00215287,O0147445,D16,1,110.0,0,110.0,28,67.48
I00215288,O0147445,D05,1,390.0,0,390.0,148,190.51999999999998
I00215289,O0147446,D13,1,120.0,10,108.0,34,58.16
I00215290,O0147446,D09,1,220.0,10,198.0,78,90.96000000000001
I00215291,O0147447,D03,1,240.0,10,216.0,96,88.32
I00215292,O0147448,D08,1,180.0,0,180.0,58,98.24000000000001
I00215293,O0147449,D11,1,210.0,0,210.0,74,108.28
I00215294,O0147449,D13,1,120.0,0,120.0,34,70.16
I00215295,O0147450,D18,1,280.0,0,280.0,112,131.04
I00215296,O0147451,D01,2,260.0,0,520.0,184,267.36
I00215297,O0147452,D05,3,390.0,0,1170.0,444,571.56
I00215298,O0147453,D09,1,220.0,0,220.0,78,112.96000000000001
I00215299,O0147454,D11,2,210.0,0,420.0,148,216.56
I00215300,O0147454,D11,1,210.0,0,210.0,74,108.28
I00215301,O0147455,D11,1,210.0,0,210.0,74,108.28
I00215302,O0147456,D10,2,230.0,0,460.0,168,231.28
I00215303,O0147456,D12,2,360.0,0,720.0,330,294.96000000000004
I00215304,O0147457,D09,1,220.0,0,220.0,78,112.96000000000001
I00215305,O0147458,D17,1,220.0,0,220.0,82,108.96000000000001
I00215306,O0147458,D04,1,320.0,0,320.0,148,129.76
I00215307,O0147459,D14,2,150.0,0,300.0,92,168.4
I00215308,O0147460,D16,3,110.0,15,280.5,84,152.94
I00215309,O0147461,D13,1,120.0,0,120.0,34,70.16
I00215310,O0147462,D17,2,220.0,0,440.0,164,217.92000000000002
I00215311,O0147462,D04,1,320.0,0,320.0,148,129.76
I00215312,O0147463,D08,1,180.0,0,180.0,58,98.24000000000001
I00215313,O0147463,D09,2,220.0,0,440.0,156,225.92000000000002
I00215314,O0147464,D09,2,220.0,0,440.0,156,225.92000000000002
I00215315,O0147464,D17,1,220.0,0,220.0,82,108.96000000000001
I00215316,O0147465,D07,1,190.0,0,190.0,62,102.92
I00215317,O0147466,D03,1,240.0,10,216.0,96,93.504
I00215318,O0147467,D13,1,120.0,0,120.0,34,72.752
I00215319,O0147468,D08,1,180.0,0,180.0,58,102.128
I00215320,O0147469,D06,2,460.0,0,920.0,372,446.432
I00215321,O0147470,D14,1,150.0,0,150.0,46,87.44
I00215322,O0147471,D08,1,180.0,0,180.0,58,102.128
I00215323,O0147472,D06,1,460.0,0,460.0,186,223.216
I00215324,O0147473,D15,1,160.0,0,160.0,42,100.336
I00215325,O0147473,D13,1,120.0,0,120.0,34,72.752
I00215326,O0147474,D09,1,220.0,5,209.0,78,106.712
I00215327,O0147474,D05,1,390.0,5,370.5,148,179.44400000000002
I00215328,O0147475,D08,1,180.0,0,180.0,58,102.128
I00215329,O0147476,D09,2,220.0,0,440.0,156,235.424
I00215330,O0147477,D13,1,120.0,0,120.0,34,72.752
I00215331,O0147478,D01,1,260.0,15,221.0,92,100.29599999999999
I00215332,O0147479,D16,1,110.0,0,110.0,28,69.856
I00215333,O0147480,D14,1,150.0,10,135.0,46,72.44
I00215334,O0147480,D01,1,260.0,10,234.0,92,113.29599999999999
I00215335,O0147480,D12,1,360.0,10,324.0,165,119.256
I00215336,O0147481,D03,1,240.0,0,240.0,96,117.504
I00215337,O0147482,D10,1,230.0,0,230.0,84,120.608
I00215338,O0147483,D13,2,120.0,0,240.0,68,145.504
I00215339,O0147484,D09,2,220.0,0,440.0,156,235.424
I00215340,O0147485,D12,1,360.0,0,360.0,165,155.256
I00215341,O0147486,D11,2,210.0,0,420.0,148,225.632
I00215342,O0147487,D17,2,220.0,0,440.0,164,227.424
I00215343,O0147488,D08,1,180.0,0,180.0,58,102.128
I00215344,O0147489,D02,1,340.0,0,340.0,156,146.464
I00215345,O0147490,D16,1,110.0,0,110.0,28,69.856
I00215346,O0147490,D18,1,280.0,0,280.0,112,137.088
I00215347,O0147491,D01,1,260.0,0,260.0,92,139.296
I00215348,O0147491,D01,1,260.0,0,260.0,92,139.296
I00215349,O0147491,D01,1,260.0,0,260.0,92,139.296
I00215350,O0147492,D01,1,260.0,20,208.0,92,87.29599999999999
I00215351,O0147492,D11,1,210.0,20,168.0,74,70.816
I00215352,O0147493,D04,2,320.0,0,640.0,296,273.344
I00215353,O0147494,D15,1,160.0,15,136.0,42,79.024
I00215354,O0147495,D03,1,240.0,0,240.0,96,121.536
I00215355,O0147495,D02,2,340.0,0,680.0,312,304.352
I00215356,O0147496,D01,1,260.0,10,234.0,92,117.664
I00215357,O0147496,D11,3,210.0,10,567.0,222,286.032
I00215358,O0147497,D18,2,280.0,0,560.0,224,283.584
I00215359,O0147498,D12,1,360.0,0,360.0,165,161.304
I00215360,O0147499,D06,1,460.0,15,391.0,186,161.94400000000002
I00215361,O0147499,D17,1,220.0,15,187.0,82,84.408
I00215362,O0147499,D10,3,230.0,15,586.5,252,269.916
I00215363,O0147500,D09,1,220.0,10,198.0,78,99.408
I00215364,O0147501,D18,1,280.0,0,280.0,112,141.792
I00215365,O0147502,D13,1,120.0,0,120.0,34,74.768
I00215366,O0147502,D11,2,210.0,0,420.0,148,232.688
I00215367,O0147503,D08,1,180.0,0,180.0,58,105.152
I00215368,O0147504,D06,1,460.0,0,460.0,186,230.94400000000002
I00215369,O0147505,D14,2,150.0,0,300.0,92,179.92
I00215370,O0147505,D18,1,280.0,0,280.0,112,141.792
I00215371,O0147506,D08,1,180.0,0,180.0,58,105.152
I00215372,O0147506,D13,1,120.0,0,120.0,34,74.768
I00215373,O0147506,D07,1,190.0,0,190.0,62,110.216
I00215374,O0147507,D18,1,280.0,0,280.0,112,141.792
I00215375,O0147508,D08,1,180.0,0,180.0,58,105.152
I00215376,O0147509,D03,2,240.0,0,480.0,192,243.072
I00215377,O0147510,D05,2,390.0,15,663.0,296,293.992
I00215378,O0147510,D13,2,120.0,15,204.0,68,113.536
I00215379,O0147511,D18,1,280.0,0,280.0,112,141.792
I00215380,O0147511,D02,1,340.0,0,340.0,156,152.176
I00215381,O0147511,D03,1,240.0,0,240.0,96,121.536
I00215382,O0147512,D09,1,220.0,10,198.0,78,97.824
I00215383,O0147512,D07,1,190.0,10,171.0,62,89.848
I00215384,O0147513,D03,1,240.0,15,204.0,96,83.808
I00215385,O0147513,D10,1,230.0,15,195.5,84,88.316
I00215386,O0147514,D01,1,260.0,0,260.0,92,141.792
I00215387,O0147514,D10,1,230.0,0,230.0,84,122.816
I00215388,O0147515,D10,1,230.0,0,230.0,84,122.816
I00215389,O0147516,D02,2,340.0,0,680.0,312,299.456
I00215390,O0147517,D03,1,240.0,0,240.0,96,119.808
I00215391,O0147518,D01,1,260.0,0,260.0,92,141.792
I00215392,O0147518,D08,2,180.0,0,360.0,116,207.712
I00215393,O0147519,D14,1,150.0,0,150.0,46,88.88
I00215394,O0147520,D04,1,320.0,0,320.0,148,139.744
I00215395,O0147521,D01,3,260.0,0,780.0,276,425.376
I00215396,O0147521,D18,1,280.0,0,280.0,112,139.776
I00215397,O0147521,D18,1,280.0,0,280.0,112,139.776
I00215398,O0147522,D06,1,460.0,0,460.0,186,227.632
I00215399,O0147522,D06,1,460.0,0,460.0,186,227.632
I00215400,O0147523,D02,1,340.0,5,323.0,156,132.728
I00215401,O0147524,D03,1,240.0,0,240.0,96,119.808
I00215402,O0147525,D09,1,220.0,0,220.0,78,119.824
I00215403,O0147525,D01,1,260.0,0,260.0,92,141.792
I00215404,O0147526,D04,1,320.0,0,320.0,148,139.744
I00215405,O0147527,D06,1,460.0,0,460.0,186,227.632
I00215406,O0147527,D18,1,280.0,0,280.0,112,139.776
I00215407,O0147528,D08,1,180.0,10,162.0,58,85.856
I00215408,O0147528,D13,1,120.0,10,108.0,34,61.904
I00215409,O0147529,D02,1,340.0,15,289.0,156,98.72800000000001
I00215410,O0147529,D01,1,260.0,15,221.0,92,102.792
I00215411,O0147529,D03,1,240.0,15,204.0,96,83.808
I00215412,O0147530,D14,2,150.0,10,270.0,92,141.28
I00215413,O0147531,D05,1,390.0,10,351.0,148,155.264
I00215414,O0147531,D17,2,220.0,10,396.0,164,178.144
I00215415,O0147532,D16,1,110.0,0,110.0,28,68.536
I00215416,O0147533,D16,1,110.0,0,110.0,28,68.536
I00215417,O0147533,D09,1,220.0,0,220.0,78,115.072
I00215418,O0147534,D01,1,260.0,0,260.0,92,136.176
I00215419,O0147535,D08,1,180.0,0,180.0,58,99.968
I00215420,O0147536,D04,1,320.0,10,288.0,148,100.832
I00215421,O0147537,D08,3,180.0,10,486.0,174,245.904
I00215422,O0147537,D07,1,190.0,10,171.0,62,85.744
I00215423,O0147538,D04,2,320.0,5,608.0,296,233.664
I00215424,O0147539,D03,1,240.0,0,240.0,96,114.624
I00215425,O0147540,D18,1,280.0,0,280.0,112,133.728
I00215426,O0147540,D04,1,320.0,0,320.0,148,132.832
I00215427,O0147541,D13,1,120.0,0,120.0,34,71.312
I00215428,O0147542,D03,1,240.0,0,240.0,96,114.624
I00215429,O0147543,D06,1,460.0,0,460.0,186,217.696
I00215430,O0147544,D17,2,220.0,0,440.0,164,222.144
I00215431,O0147545,D02,1,340.0,10,306.0,156,108.384
I00215432,O0147546,D12,1,360.0,0,360.0,165,150.936
I00215433,O0147546,D02,2,340.0,0,680.0,312,284.76800000000003
I00215434,O0147546,D17,1,220.0,0,220.0,82,111.072
I00215435,O0147547,D01,1,260.0,0,260.0,92,136.176
I00215436,O0147548,D01,1,260.0,0,260.0,92,136.176
I00215437,O0147548,D02,1,340.0,0,340.0,156,142.38400000000001
I00215438,O0147549,D05,1,390.0,0,390.0,148,194.264
I00215439,O0147550,D05,1,390.0,0,390.0,148,194.264
I00215440,O0147551,D17,3,220.0,0,660.0,246,344.304
I00215441,O0147551,D03,1,240.0,0,240.0,96,118.656
I00215442,O0147551,D16,2,110.0,0,220.0,56,140.768
I00215443,O0147552,D04,1,320.0,15,272.0,148,90.208
I00215444,O0147553,D07,1,190.0,0,190.0,62,107.936
I00215445,O0147553,D12,1,360.0,0,360.0,165,156.984
I00215446,O0147553,D01,1,260.0,0,260.0,92,140.544
I00215447,O0147554,D11,2,210.0,5,399.0,148,206.648
I00215448,O0147555,D06,3,460.0,15,1173.0,558,469.272
I00215449,O0147556,D05,2,390.0,0,780.0,296,401.632
I00215450,O0147556,D01,1,260.0,0,260.0,92,140.544
I00215451,O0147556,D01,1,260.0,0,260.0,92,140.544
I00215452,O0147557,D04,1,320.0,0,320.0,148,138.208
I00215453,O0147558,D09,1,220.0,10,198.0,78,96.768
I00215454,O0147559,D03,1,240.0,0,240.0,96,118.656
I00215455,O0147560,D01,2,260.0,0,520.0,184,281.088
I00215456,O0147560,D16,2,110.0,0,220.0,56,140.768
I00215457,O0147561,D09,2,220.0,0,440.0,156,237.536
I00215458,O0147561,D10,1,230.0,0,230.0,84,121.712
I00215459,O0147562,D05,1,390.0,0,390.0,148,200.816
I00215460,O0147562,D04,1,320.0,0,320.0,148,138.208
I00215461,O0147563,D05,1,390.0,5,370.5,148,181.316
I00215462,O0147563,D08,2,180.0,5,342.0,116,187.984
I00215463,O0147564,D01,1,260.0,15,221.0,92,101.544
I00215464,O0147565,D09,2,220.0,5,418.0,156,199.696
I00215465,O0147566,D07,1,190.0,15,161.5,62,72.596
I00215466,O0147566,D01,1,260.0,15,221.0,92,92.184
I00215467,O0147566,D04,1,320.0,15,272.0,148,78.688
